,level_0,Unnamed: 0,index,uid,date,time,secchi,lat,lon,Provider,blue,green,red,pan,nir,swir16,swir22,Image_name,predicted
96,96,96,370,Daniel_71650_WE4.2,13/08/08,08:36:00,1.3,37.24181,-76.38634,CHESEAPEK_BAY,0.012865913,0.015291603,0.010725757,0.011816233,0.007687576,0.004358826,0.004300865,LE07_L1TP_014034_20080814_20160918_01_T1,1.4525623321533203
97,97,97,376,Daniel_17089_CB4.4,22/09/20,13:49:00,1.5,38.41457,-76.34565,CHESEAPEK_BAY,0.004383143,0.006630711,0.003938062,0.005493954,0.002125017,-0.000548598,-1.03e-05,LE07_L1TP_015033_20200923_20201019_01_T1,2.543290376663208
98,98,98,377,Daniel_19219_CB4.2C,28/08/01,11:07:00,1.9,38.64618,-76.42127,CHESEAPEK_BAY,0.017313968,0.015522157,0.010869632,0.012477987,0.007117215,0.00173119,0.000988812,LE07_L1TP_014033_20010827_20161001_01_T1,1.864201545715332
99,99,99,382,Daniel_97701_EE3.1,19/10/20,10:18:00,1.0,38.19685,-75.97321,EOTB,0.005642648,0.011974629,0.007703086,0.008278818,0.002540727,0.00147677,0.000744468,LE07_L1TP_014033_20201018_20201113_01_T1,0.8095816373825073
100,100,100,384,Daniel_27143_CB2.2,04/04/01,07:58:00,0.4,39.34873,-76.17579,CHESEAPEK_BAY,0.011372541,0.023212958,0.023921518,0.017120345,0.004171832,0.000103451,7.43e-05,LE07_L1TP_014033_20010405_20161001_01_T1,0.2636008858680725
101,101,101,385,Daniel_19028_CB4.2C,15/12/15,11:39:00,2.1,38.64618,-76.42127,CHESEAPEK_BAY,0.004812044,0.005758797,0.004361399,0.00611241,0.001981549,0.000982936,0.001251599,LE07_L1TP_015033_20151215_20160903_01_T1,3.4210352897644043
102,102,102,386,Daniel_23282_CB4.3C,11/03/03,09:28:00,1.7,38.55505,-76.42794,CHESEAPEK_BAY,0.004583612,0.006624549,0.003603287,0.004358919,0.001844193,0.000861138,0.000412782,LE07_L1TP_014033_20030310_20160927_01_T1,2.9189321994781494
103,103,103,388,Daniel_17991_CB4.2C,13/06/00,11:10:00,1.3,38.64618,-76.42127,CHESEAPEK_BAY,0.001352774,0.005788928,0.005024391,0.008249487,0.00296612,0.00290291,0.003541908,LE07_L1TP_015033_20000612_20161001_01_T1,0.3591811954975128
104,104,104,390,Daniel_111843_RET2.2,21/07/08,09:32:00,0.6,38.3525,-77.2051,EOTB,0.009858237,0.015802667,0.010432195,0.012395947,0.006967492,0.000687571,0.000385123,LE07_L1TP_015033_20080720_20160918_01_T1,1.0187110900878906
105,105,105,392,Daniel_115226_EE2.2,20/10/15,12:20:00,2.9,38.52609,-76.30408,EOTB,0.006570629,0.009138556,0.004049299,0.005826603,0.001897976,0.000609372,-0.000199478,LE07_L1TP_014033_20151021_20160902_01_T1,3.0923216342926025
106,106,106,398,Daniel_91271_CB4.3C,10/07/01,08:48:00,1.6,38.55505,-76.42794,EOTB,0.007846259,0.008655641,0.005491396,0.007052727,0.003377166,0.000464012,0.00110279,LE07_L1TP_014033_20010710_20160929_01_T1,4.0431928634643555
107,107,107,399,Daniel_18132_CB3.3W,10/07/01,16:17:00,0.7,39.00462,-76.3881,CHESEAPEK_BAY,0.010933647,0.013517034,0.009719338,0.010877726,0.005927804,0.001780907,0.000979208,LE07_L1TP_014033_20010710_20160929_01_T1,1.8451895713806152
108,108,108,400,Daniel_116378_CB2.2,05/08/99,08:16:00,1.0,39.34873,-76.17579,EOTB,0.010379429,0.012922599,0.008445812,0.009869094,0.004761982,0.001380134,0.001136926,LE07_L1TP_014033_19990806_20161003_01_T1,2.304072380065918
109,109,109,402,Daniel_26745_LE1.4,04/12/19,08:55:00,1.9,38.312,-76.42151,CHESEAPEK_BAY,0.004854316,0.00656049,0.00471403,0.006236683,0.002625973,0.000447419,-0.000586918,LE07_L1TP_014033_20191203_20191229_01_T1,2.755913496017456
110,110,110,405,Daniel_83727_RET5.1A,16/09/08,11:30:00,0.4,37.3123,-76.87672,CHESEAPEK_BAY,0.006697995,0.012999434,0.010690313,0.010068186,0.005066183,-0.000525171,-0.00039611,LE07_L1TP_014034_20080915_20160918_01_T1,0.6292482614517212
111,111,111,406,Daniel_19032_CB4.3C,15/12/15,09:13:00,3.2,38.55505,-76.42794,CHESEAPEK_BAY,0.004780705,0.005743933,0.003239444,0.005597615,0.003523304,0.00241345,0.001265183,LE07_L1TP_015033_20151215_20160903_01_T1,3.579576015472412
112,112,112,412,Daniel_108334_WT5.1,12/01/21,07:49:00,0.8,39.21309,-76.52254,EOTB,0.006330485,0.015862674,0.009692824,0.009730908,0.001069558,-0.001855571,-0.001708174,LE07_L1TP_015033_20210113_20210208_01_T1,0.7201238870620728
113,113,113,413,Daniel_85746_CS.SNR-001.48,28/03/19,09:57:00,0.6,36.89079,-76.47109,CHESEAPEK_BAY,0.007320452,0.016309077,0.012427149,0.012365157,0.006219924,0.003221872,0.003308819,LE07_L1TP_015034_20190329_20190430_01_T1,0.3087446689605713
114,114,114,415,Daniel_13765_4.73E+14,18/07/06,12:00:00,7.5,47.51490506,-116.8360166,NWIS,0.000963261,0.002104434,0.002105098,0.003202803,0.003406014,0.001153837,0.000614649,LE07_L1TP_043027_20060719_20160923_01_T1,1.6296920776367188
115,115,115,417,Daniel_66976_LE3.2,10/06/08,08:20:00,1.0,37.66914,-76.55047,CHESEAPEK_BAY,0.006296677,0.010999341,0.007118593,0.010022842,0.005238045,0.000575514,0.00068361,LE07_L1TP_014034_20080611_20160923_01_T1,1.4149675369262695
116,116,116,421,Daniel_24306_CB3.1,16/07/21,09:06:00,0.5,39.2495,-76.2405,CHESEAPEK_BAY,0.007892201,0.014682451,0.010951866,0.011036962,0.004231219,-0.000755543,-0.000523067,LE07_L1TP_014033_20210717_20210812_01_T1,0.6238906383514404
117,117,117,425,Daniel_86958_CB2.1,01/11/17,11:03:00,1.1,39.44149,-76.02599,EOTB,0.005773285,0.010731517,0.008656942,0.008032652,0.001592041,-0.001118978,0.000531249,LE07_L1TP_015032_20171102_20171128_01_T1,0.7113672494888306
118,118,118,427,Daniel_32688_XKI2616,21/08/08,10:31:00,0.4,39.5429,-75.9735,CHESEAPEK_BAY,0.007633448,0.013916558,0.01242834,0.011760925,0.00605816,-0.000141242,-0.000120865,LE07_L1TP_015032_20080821_20160918_01_T1,0.6410272121429443
119,119,119,428,Daniel_54783_CB7.4N,23/04/19,09:47:00,1.5,37.06237,-75.99937,CHESEAPEK_BAY,0.006514951,0.00949482,0.004839565,0.006001293,0.001186858,0.000217586,0.000505578,LE07_L1TP_014034_20190423_20190519_01_T1,2.6725714206695557
120,120,120,431,Daniel_48589_RET2.1,31/10/05,10:18:00,0.7,38.4035,-77.2691,CHESEAPEK_BAY,0.012058706,0.020260826,0.017355764,0.014504701,0.005808397,0.001016647,0.001551671,LE07_L1TP_015033_20051101_20160924_01_T1,0.39967769384384155
121,121,121,434,Daniel_26895_XEF3551,24/06/13,08:52:00,1.3,38.5563,-76.4147,CHESEAPEK_BAY,0.007333817,0.00931988,0.005617286,0.00702775,0.002984037,0.000504812,0.000810121,LE07_L1TP_014033_20130625_20160908_01_T1,2.989306926727295
122,122,122,440,Daniel_68636_RET3.2,13/11/00,11:00:00,1.0,37.81158,-76.71195,CHESEAPEK_BAY,0.010360208,0.017719373,0.009105179,0.009004385,0.000496899,-0.000931553,-5.72e-05,LE07_L1TP_014034_20001112_20161001_01_T1,1.9479339122772217
123,123,123,441,Daniel_23154_CB4.2W,21/09/04,11:12:00,0.8,38.64354,-76.50217,CHESEAPEK_BAY,0.006483415,0.010823615,0.007283049,0.007439504,0.001950547,-0.000662027,-1.86e-05,LE07_L1TP_014033_20040920_20160926_01_T1,1.429152250289917
124,124,124,446,Daniel_115388_ET5.2,13/08/13,09:27:00,0.8,38.5807,-76.0587,EOTB,0.006471198,0.011466333,0.008549338,0.012002591,0.005129942,0.000891924,0.000985823,LE07_L1TP_014033_20130812_20160907_01_T1,0.8869708776473999
125,125,125,450,Daniel_26697_CB5.2,09/07/18,11:45:00,1.1,38.13705,-76.22787,CHESEAPEK_BAY,0.00305068,0.004472934,0.00355672,0.004203208,0.00197089,0.000897237,0.000507086,LE07_L1TP_014034_20180709_20180804_01_T1,2.318025588989258
126,126,126,451,Daniel_56068_CB8.1,08/08/11,08:06:00,1.5,36.99542,-76.16772,CHESEAPEK_BAY,0.007631876,0.012533776,0.007543211,0.00952265,0.004902734,0.003494885,0.003276012,LE07_L1TP_014034_20110807_20160913_01_T1,1.6453914642333984
127,127,127,453,Daniel_17095_CB3.1,13/04/16,09:32:00,0.2,39.2495,-76.2405,CHESEAPEK_BAY,0.008608302,0.016855842,0.013172765,0.010697229,0.002442139,6.49e-06,6.7e-05,LE07_L1TP_014033_20160414_20160901_01_T1,0.2966383099555969
128,128,128,458,Daniel_116669_CB3.1,11/06/08,07:53:00,0.5,39.2495,-76.2405,EOTB,0.010544587,0.017748708,0.01414945,0.012400257,0.004434941,0.000988861,0.000916622,LE07_L1TP_014033_20080611_20160918_01_T1,0.59733647108078
129,129,129,459,Daniel_116469_CB2.2,26/08/15,10:14:00,0.8,39.34873,-76.17579,EOTB,0.007902812,0.011663785,0.009667288,0.010510814,0.006694708,0.004267312,0.003374528,LE07_L1TP_015033_20150825_20160903_01_T1,1.4295036792755127
130,130,130,462,Daniel_18778_CB3.2,25/04/02,06:40:00,1.0,39.16369,-76.30631,CHESEAPEK_BAY,0.007273241,0.010932826,0.006569909,0.006829206,0.002015748,0.000230245,0.000152025,LE07_L1TP_014033_20020424_20160929_01_T1,2.084651470184326
131,131,131,467,Daniel_67668_LE3.2,12/02/08,08:20:00,0.0,37.66914,-76.55047,CHESEAPEK_BAY,0.010339169,0.017709227,0.010307532,0.00946649,0.002525424,0.000235276,0.000617207,LE07_L1TP_015034_20080211_20160919_01_T1,1.4140779972076416
132,132,132,468,Daniel_44972_TF2.2,22/01/01,10:45:00,0.4,38.69067,-77.11111,CHESEAPEK_BAY,0.010599001,0.019224761,0.019383566,0.014244449,0.003654034,-0.002565275,-0.001112369,LE07_L1TP_015033_20010122_20161002_01_T1,0.5137063264846802
133,133,133,474,Daniel_21529_CB3.3W,13/08/02,16:21:00,0.9,39.00462,-76.3881,CHESEAPEK_BAY,0.012747102,0.015298407,0.010876132,0.01282606,0.007776482,0.001264102,0.001269245,LE07_L1TP_014033_20020814_20160928_01_T1,1.4532419443130493
134,134,134,478,Daniel_47979_RET2.2,23/09/08,09:33:00,0.9,38.3525,-77.2051,CHESEAPEK_BAY,0.013316518,0.019047184,0.013102067,0.012787689,0.004749674,-0.000745616,-0.000590321,LE07_L1TP_015033_20080922_20160918_01_T1,0.7947958707809448
135,135,135,483,Daniel_64208_CB5.3,17/10/05,09:03:00,1.0,37.91011,-76.17137,CHESEAPEK_BAY,0.006431355,0.010833941,0.007471334,0.008337508,0.003736689,0.003928143,0.003467345,LE07_L1TP_015034_20051016_20160924_01_T1,1.3028287887573242
136,136,136,494,Daniel_119645_CB3.3W,24/04/02,15:09:00,1.2,39.00462,-76.3881,EOTB,0.003840292,0.007647771,0.003726438,0.005109896,0.001701016,0.000214656,0.000171851,LE07_L1TP_014033_20020424_20160929_01_T1,2.674283027648926
137,137,137,496,Daniel_43205_LE1.1,15/02/06,10:08:00,0.7,38.42535,-76.60176,CHESEAPEK_BAY,0.006127051,0.009108215,0.004494892,0.005686045,0.000920953,-0.001721832,-0.000487249,LE07_L1TP_014033_20060214_20160923_01_T1,2.8555221557617188
138,138,138,497,Daniel_43061_LE1.3,10/11/11,08:44:00,1.0,38.3398,-76.4849,CHESEAPEK_BAY,0.005969393,0.008059892,0.00631292,0.007230728,0.003817079,0.000674048,0.001428956,LE07_L1TP_014033_20111111_20160912_01_T1,2.576366424560547
139,139,139,499,Daniel_121720_JPN00020,04/08/15,08:00:00,4.1,35.04111111,135.8961111,BAFG,0.010807214,0.01087802,0.005487626,0.009098944,0.004415086,-0.001107139,-0.000296068,LE07_L1TP_110036_20150803_20161022_01_T1,2.725078821182251
140,140,140,502,Daniel_106465_WT2.1,17/08/06,12:39:00,0.6,39.37747,-76.33465,EOTB,0.009364955,0.018486578,0.01656733,0.014614076,0.007046166,-0.000138484,0.000685364,LE07_L1TP_015033_20060816_20160923_01_T1,0.31016430258750916
141,141,141,505,Daniel_61414_WE4.3,15/07/20,07:51:00,1.2,37.17681,-76.373,CHESEAPEK_BAY,0.005319115,0.0097925,0.004367602,0.006715816,0.001865298,-0.000359627,-6.92e-05,LE07_L1TP_014034_20200714_20200823_01_T1,2.9005367755889893
142,142,142,512,Daniel_29509_CB2.1,16/07/21,10:17:00,0.8,39.44149,-76.02599,CHESEAPEK_BAY,0.005375268,0.00878354,0.004977463,0.006898129,0.00253395,-0.001129195,-0.000778051,LE07_L1TP_014033_20210717_20210812_01_T1,2.486964464187622
143,143,143,513,Daniel_73492_RET4.3,29/04/15,10:10:00,0.6,37.50869,-76.78889,CHESEAPEK_BAY,0.011132324,0.018658762,0.017877226,0.015349448,0.008277799,0.002437315,0.001623582,LE07_L1TP_014034_20150428_20160902_01_T1,0.5367439389228821
144,144,144,514,Daniel_93315_CB4.4,12/05/14,13:14:00,1.1,38.41457,-76.34565,EOTB,0.006523331,0.009267042,0.005413069,0.007647049,0.004146736,0.002133311,0.002216071,LE07_L1TP_014033_20140511_20160905_01_T1,2.4615895748138428
145,145,145,515,Daniel_63759_CB5.5,23/08/05,07:19:00,2.0,37.6918,-76.18967,CHESEAPEK_BAY,0.004803116,0.006849174,0.004792843,0.006017333,0.003210021,0.00189517,0.001884529,LE07_L1TP_014034_20050822_20160925_01_T1,2.406735897064209
146,146,146,517,Daniel_94805_CB5.1W,07/06/01,09:25:00,1.0,38.32522,-76.37574,EOTB,0.011697492,0.012343407,0.0082659,0.009431695,0.005372956,0.00141063,0.001129336,LE07_L1TP_014033_20010608_20160929_01_T1,2.54209041595459
147,147,147,525,Daniel_75501_ET9.1,14/12/11,11:20:00,2.6,38.055,-75.80167,CHESEAPEK_BAY,0.003742715,0.007456197,0.005583445,0.006161336,0.001824126,0.000202962,-0.000706661,LE07_L1TP_014034_20111213_20160912_01_T1,1.3456119298934937
148,148,148,526,Daniel_15440_CB3.3C,10/07/01,15:06:00,1.0,38.99596,-76.35967,CHESEAPEK_BAY,0.010055124,0.011135603,0.007554128,0.008578998,0.004668211,0.000198382,0.000127253,LE07_L1TP_014033_20010710_20160929_01_T1,3.306413173675537
149,149,149,531,Daniel_51819_LE2.2,12/02/08,09:40:00,1.1,38.1576,-76.598,CHESEAPEK_BAY,0.007009564,0.015211143,0.011432446,0.00999339,0.002336524,-1.64e-05,0.000475371,LE07_L1TP_015033_20080211_20160923_01_T1,0.42416632175445557
150,150,150,536,Daniel_127214_22042300,12/06/19,12:00:00,2.5,-12.5022,-48.2158,Brazil-ANA,0.006007028,0.013609543,0.00701179,0.00932386,0.003771772,0.001001762,0.000452716,LE07_L1TP_222069_20190611_20190707_01_T1,1.3749126195907593
151,151,151,537,Daniel_61826_CB7.1S,15/10/07,13:49:00,2.1,37.58124,-76.05799,CHESEAPEK_BAY,0.008849958,0.010279246,0.004713937,0.006222924,0.002029114,0.000331497,0.000167227,LE07_L1TP_014034_20071015_20160919_01_T1,2.7347700595855713
152,152,152,539,Daniel_101206_LE1.3,13/12/99,11:07:00,1.6,38.3398,-76.4849,EOTB,0.004179862,0.006802941,0.004153007,0.005715397,0.002329725,0.00053866,0.00096202,LE07_L1TP_014033_19991212_20161003_01_T1,2.4624621868133545
153,153,153,540,Daniel_111018_LE2.3,07/11/07,08:36:00,1.6,38.0215,-76.3477,EOTB,0.006463916,0.008752977,0.006020625,0.007410348,0.003255933,0.001336576,0.001839711,LE07_L1TP_015033_20071107_20160919_01_T1,2.7890727519989014
154,154,154,544,Daniel_16208_CB4.4,14/02/12,13:38:00,1.4,38.41457,-76.34565,CHESEAPEK_BAY,0.001130824,0.002707431,0.001038874,0.001971116,2.73e-05,-0.000340973,0.000810979,LE07_L1TP_014033_20120215_20160912_01_T1,3.5761709213256836
155,155,155,545,Daniel_25350_CB4.4,14/10/13,11:37:00,1.9,38.41457,-76.34565,CHESEAPEK_BAY,0.005198225,0.007332758,0.002733141,0.005111636,0.00161604,0.000690167,0.000611419,LE07_L1TP_014033_20131015_20160910_01_T1,3.9275829792022705
156,156,156,551,Daniel_118995_CB3.3E,15/04/08,14:53:00,0.6,39.00412,-76.34517,EOTB,0.010019181,0.017087668,0.012656607,0.012676762,0.00659404,0.00502246,0.005196622,LE07_L1TP_015033_20080415_20160919_01_T1,0.6675503253936768
157,157,157,553,Daniel_74822_CHE019.38,26/09/12,08:34:00,0.9,37.21722,-76.39222,CHESEAPEK_BAY,0.016456332,0.024565719,0.018869747,0.016093629,0.005562864,0.001446595,0.001503409,LE07_L1TP_014034_20120926_20160910_01_T1,0.33364176750183105
158,158,158,555,Daniel_67066_LE3.2,28/11/17,11:30:00,2.2,37.66914,-76.55047,CHESEAPEK_BAY,0.004544325,0.005718318,0.002923884,0.004382062,0.001122099,-2.51e-05,-0.000382784,LE07_L1TP_014034_20171127_20171224_01_T1,3.4205970764160156
159,159,159,559,Daniel_83812_RET5.2,01/11/17,10:00:00,0.7,37.20294,-76.78219,CHESEAPEK_BAY,0.00831962,0.016908083,0.014370583,0.012316154,0.00450804,0.000310926,-0.000475663,LE07_L1TP_015034_20171102_20171128_01_T1,0.3003619313240051
160,160,160,569,Daniel_26139_CB5.2,15/10/07,11:16:00,1.6,38.13705,-76.22787,CHESEAPEK_BAY,0.005634622,0.006979611,0.005002092,0.007026616,0.002771918,0.001867651,0.001487189,LE07_L1TP_014034_20071015_20160919_01_T1,3.460751533508301
161,161,161,570,Daniel_68113_LE3.1,28/11/17,11:50:00,2.0,37.75925,-76.61592,CHESEAPEK_BAY,0.005788297,0.009228202,0.004030498,0.005395541,0.00257013,-0.000572956,-0.000334617,LE07_L1TP_014034_20171127_20171224_01_T1,3.3788070678710938
162,162,162,575,Daniel_84969_LE5.4,02/09/15,08:45:00,1.1,36.95486,-76.39275,CHESEAPEK_BAY,0.008214991,0.013276724,0.007509196,0.009024114,0.003671647,7.2e-05,0.000100888,LE07_L1TP_014034_20150903_20160902_01_T1,1.7943037748336792
163,163,163,579,Daniel_86366_CB2.1,16/07/21,10:17:00,0.8,39.44149,-76.02599,EOTB,0.005375268,0.00878354,0.004977463,0.006898129,0.00253395,-0.001129195,-0.000778051,LE07_L1TP_014033_20210717_20210812_01_T1,2.486964464187622
164,164,164,584,Daniel_9230_4.05E+14,01/05/07,13:50:00,0.7,40.89882998,-112.3496756,NWIS,0.017196385,0.03217462,0.014677181,0.016116899,0.004275161,0.001064063,0.00151535,LE07_L1TP_038032_20070430_20160922_01_T1,1.5972158908843994
165,165,165,585,Daniel_106833_WT2.1,14/08/08,10:33:00,0.4,39.37747,-76.33465,EOTB,0.01010972,0.017349796,0.013081995,0.012043361,0.002803318,,,LE07_L1TP_014033_20080814_20160918_01_T2,0.6438406705856323
166,166,166,588,Daniel_21341_CB2.1,14/12/11,11:24:00,0.4,39.44149,-76.02599,CHESEAPEK_BAY,0.010826127,0.020415362,0.01836982,0.0141821,0.003507265,0.000879188,0.000265956,LE07_L1TP_014033_20111213_20160912_01_T1,0.3090817928314209
167,167,167,590,Daniel_73119_LE4.1,05/12/06,08:45:00,0.7,37.41883,-76.69125,CHESEAPEK_BAY,0.006127811,0.011228045,0.010189869,0.009619436,0.004389081,0.000517508,-0.000513732,LE07_L1TP_015034_20061206_20160923_01_T1,0.8552383184432983
168,168,168,592,Daniel_93422_CB4.4,30/08/17,16:37:00,1.2,38.41457,-76.34565,EOTB,0.008174903,0.01106542,0.008761666,0.010036625,0.005362867,0.004079504,0.00331258,LE07_L1TP_015033_20170830_20170925_01_T1,2.201789140701294
169,169,169,593,Daniel_74787_CHE019.38,11/11/14,10:06:00,1.5,37.21722,-76.39222,CHESEAPEK_BAY,0.0080656,0.015811404,0.007659623,0.008549831,0.002292719,0.000644261,-0.000259596,LE07_L1TP_015034_20141110_20160903_01_T1,1.7682504653930664
170,170,170,595,Daniel_63030_WE4.3,09/02/16,10:57:00,1.3,37.17681,-76.373,CHESEAPEK_BAY,0.008539496,0.012414468,0.00651282,0.007252298,0.001236152,0.000336781,-0.000421616,LE07_L1TP_014034_20160210_20160902_01_T1,2.123508930206299
171,171,171,598,Daniel_86729_CB2.1,11/07/01,09:23:00,0.6,39.44149,-76.02599,EOTB,0.007228767,0.012801091,0.009246899,0.009553582,0.002150613,-6.3e-05,0.000627341,LE07_L1TP_014033_20010710_20160929_01_T1,0.803053617477417
172,172,172,600,Daniel_22034_CB3.1,16/07/21,09:06:00,0.5,39.2495,-76.2405,CHESEAPEK_BAY,0.007892201,0.014682451,0.010951866,0.011036962,0.004231219,-0.000755543,-0.000523067,LE07_L1TP_014033_20210717_20210812_01_T1,0.6238906383514404
173,173,173,601,Daniel_22576_XEF3551,02/12/13,10:52:00,1.3,38.5563,-76.4147,CHESEAPEK_BAY,0.01195134,0.01209942,0.007481281,0.009568584,0.004338819,0.000591184,0.001754695,LE07_L1TP_014033_20131202_20160908_01_T1,2.444751262664795
174,174,174,602,Daniel_21499_CB4.3C,31/08/17,09:50:00,1.1,38.55505,-76.42794,CHESEAPEK_BAY,0.006270138,0.00912664,0.008194972,0.008674243,0.006109302,0.003736075,0.003123674,LE07_L1TP_015033_20170830_20170925_01_T1,1.737866997718811
175,175,175,604,Daniel_48753_XBE6753,22/09/08,10:08:00,1.5,38.1106,-76.5785,CHESEAPEK_BAY,0.013691218,0.015160818,0.010458522,0.012019583,0.007627639,0.002084356,0.00189392,LE07_L1TP_015033_20080922_20160918_01_T1,1.4925336837768555
176,176,176,609,Daniel_65705_LE3.7,21/01/21,09:57:00,0.9,37.53069,-76.30661,CHESEAPEK_BAY,0.005698682,0.006488383,0.00461777,0.005951441,0.001864829,0.000916999,-0.000306315,LE07_L1TP_014034_20210122_20210217_01_T1,4.103631496429443
177,177,177,611,Daniel_96195_CB5.3,22/09/20,10:31:00,1.5,37.91011,-76.17137,EOTB,0.008315103,0.012144854,0.008348778,0.010002017,0.005618931,0.003017108,0.00291384,LE07_L1TP_015034_20200923_20201019_01_T1,1.8064424991607666
178,178,178,619,Daniel_20738_CB5.2,07/05/01,09:29:00,2.2,38.13705,-76.22787,CHESEAPEK_BAY,0.004410925,0.006411695,0.003571279,0.005928017,0.003371423,0.001976699,0.001082105,LE07_L1TP_014034_20010507_20161002_01_T1,2.866851568222046
179,179,179,621,Daniel_110312_LE2.2,14/02/12,10:29:00,0.9,38.1576,-76.598,EOTB,0.010621009,0.016009163,0.010986614,0.012153901,0.007273573,0.002984661,0.002556071,LE07_L1TP_014034_20120215_20160912_01_T1,0.9911110997200012
180,180,180,622,Daniel_121792_JPN00025,08/04/09,10:00:00,0.45,36.11972222,140.3902778,BAFG,0.007260331,0.012266063,0.008727739,0.010776918,0.006084441,-0.000804478,-0.000392693,LE07_L1TP_107035_20090407_20161220_01_T1,1.0288374423980713
181,181,181,623,Daniel_5495_3.02E+14,02/06/15,12:06:00,1.25,30.38992859,-95.5702213,NWIS,0.006584445,0.008029653,0.006618231,0.007318598,0.00464246,0.000894838,0.001191727,LE07_L1TP_026039_20150603_20160902_01_T1,3.2396345138549805
182,182,182,624,Daniel_100034_LE1.1,10/02/05,10:56:00,0.9,38.42535,-76.60176,EOTB,0.014218747,0.02106331,0.01670611,0.015623681,0.008492085,0.003453415,0.001092909,LE07_L1TP_014033_20050211_20160925_01_T1,0.32399141788482666
183,183,183,630,Daniel_110564_XCI4078,16/03/05,10:57:00,0.5,38.23379,-75.86963,EOTB,0.010758639,0.018374965,0.017221203,0.015028485,0.008202517,0.002639297,0.003100357,LE07_L1TP_014033_20050315_20160925_01_T1,0.5420901775360107
184,184,184,632,Daniel_38646_EE2.2,14/01/15,10:37:00,1.1,38.52609,-76.30408,CHESEAPEK_BAY,0.008245949,0.014671631,0.008566723,0.011266083,0.005607802,0.004436554,0.002802026,LE07_L1TP_015033_20150113_20160905_01_T1,1.3163979053497314
185,185,185,634,Daniel_99208_TF2.1,14/11/16,11:53:00,0.5,38.70664,-77.04876,EOTB,0.002990829,0.006599525,0.005750001,0.00558226,0.001960093,-0.001344934,-0.000396565,LE07_L1TP_015033_20161115_20170106_01_T1,1.193535327911377
186,186,186,643,Daniel_113431_TF2.4,23/09/08,11:49:00,0.8,38.5301,-77.2654,EOTB,0.011962747,0.018016038,0.012895615,0.012345064,0.004640444,-0.000543326,-0.000431733,LE07_L1TP_015033_20080922_20160918_01_T1,0.7405275702476501
187,187,187,647,Daniel_68474_RET3.1,07/11/07,12:00:00,0.4,37.9173,-76.8222,CHESEAPEK_BAY,0.010304106,0.018996445,0.020156717,0.018266602,0.010027597,0.001280978,0.001697039,LE07_L1TP_015034_20071107_20160919_01_T1,0.516355037689209
188,188,188,657,Daniel_29726_CB5.2,12/02/08,11:10:00,1.6,38.13705,-76.22787,CHESEAPEK_BAY,0.00656405,0.010367672,0.006356048,0.007166172,0.002830635,0.001688282,0.002007402,LE07_L1TP_015033_20080211_20160923_01_T1,2.071387767791748
189,189,189,668,Daniel_33130_ET4.2,02/11/99,12:58:00,1.6,38.99233,-76.2151,CHESEAPEK_BAY,0.015158796,0.015124524,0.011976314,0.013235541,0.007046383,0.001807001,0.000269337,LE07_L1TP_015033_19991101_20161003_01_T1,1.951967716217041
190,190,190,671,Daniel_20366_CB3.3C,24/08/21,14:31:00,0.6,38.99596,-76.35967,CHESEAPEK_BAY,0.004794506,0.007488505,0.003924799,0.006036482,0.001727868,-0.00194956,-0.001311181,LE07_L1TP_015033_20210825_20210920_01_T1,2.934868335723877
191,191,191,677,Daniel_56990_CB6.1,13/12/11,11:10:00,1.5,37.58847,-76.16216,CHESEAPEK_BAY,0.007078799,0.008537359,0.009134858,,,0.000275807,0.001192685,LE07_L1TP_014034_20111213_20160912_01_T1,0.804280161857605
192,192,192,679,Daniel_89447_CB4.2C,13/06/00,11:10:00,1.3,38.64618,-76.42127,EOTB,0.001352774,0.005788928,0.005024391,0.008249487,0.00296612,0.00290291,0.003541908,LE07_L1TP_015033_20000612_20161001_01_T1,0.3591811954975128
193,193,193,681,Daniel_31814_ET4.2,21/11/18,09:43:00,1.1,38.99233,-76.2151,CHESEAPEK_BAY,0.004347088,0.00911468,0.006613108,0.007709277,0.002077686,0.000192417,-0.000667633,LE07_L1TP_015033_20181121_20181217_01_T1,0.9869146347045898
194,194,194,682,Daniel_32423_ET4.2,13/08/02,10:37:00,1.1,38.99233,-76.2151,CHESEAPEK_BAY,0.010778254,0.013411335,0.009283873,0.012106611,0.00627556,0.001427614,0.000535648,LE07_L1TP_014033_20020814_20160928_01_T1,1.8859546184539795
195,195,195,683,Daniel_22658_CB5.1,25/09/17,13:03:00,1.5,38.3187,-76.29215,CHESEAPEK_BAY,0.003765438,0.005871567,0.003221379,0.004695396,0.001889069,0.000782815,0.00133222,LE07_L1TP_014033_20170924_20171020_01_T1,2.999692916870117
196,196,196,690,Daniel_51293_XCD1466,14/07/08,10:09:00,1.2,38.1896,-76.7231,CHESEAPEK_BAY,0.006443612,0.007463719,0.004158812,0.005645059,0.001228563,,,LE07_L1TP_014034_20080713_20160922_01_T1,3.5049352645874023
